"ensembl_gene_id","symbol"
"ENSG00000135899","SP110"
"ENSG00000135900","MRPL44"
"ENSG00000135912","TTLL4"
"ENSG00000135916","ITM2C"
"ENSG00000135919","SERPINE2"
"ENSG00000135924","DNAJB2"
"ENSG00000135926","TMBIM1"
"ENSG00000135929","CYP27A1"
"ENSG00000135930","EIF4E2"
"ENSG00000135932","CAB39"
"ENSG00000135940","COX5B"
"ENSG00000135945","REV1"
"ENSG00000135968","GCC2"
"ENSG00000135972","MRPS9"
"ENSG00000135974","C2orf49"
"ENSG00000135999","EPC2"
"ENSG00000136003","ISCU"
"ENSG00000136021","SCYL2"
"ENSG00000136044","APPL2"
"ENSG00000136045","PWP1"
"ENSG00000136051","WASHC4"
"ENSG00000136104","RNASEH2B"
"ENSG00000136111","TBC1D4"
"ENSG00000136143","SUCLA2"
"ENSG00000136144","RCBTB1"
"ENSG00000136146","MED4"
"ENSG00000136147","PHF11"
"ENSG00000136152","COG3"
"ENSG00000136156","ITM2B"
"ENSG00000136158","SPRY2"
"ENSG00000136161","RCBTB2"
"ENSG00000136169","SETDB2"
"ENSG00000136238","RAC1"
"ENSG00000136240","KDELR2"
"ENSG00000136243","NUP42"
"ENSG00000136247","ZDHHC4"
"ENSG00000136261","BZW2"
"ENSG00000136270","TBRG4"
"ENSG00000136271","DDX56"
"ENSG00000136273","HUS1"
"ENSG00000136279","DBNL"
"ENSG00000136280","CCM2"
"ENSG00000136319","TTC5"
"ENSG00000136371","MTHFS"
"ENSG00000136381","IREB2"
"ENSG00000136436","CALCOCO2"
"ENSG00000136448","NMT1"
"ENSG00000136451","VEZF1"
"ENSG00000136463","TACO1"
"ENSG00000136478","TEX2"
"ENSG00000136485","DCAF7"
"ENSG00000136504","KAT7"
"ENSG00000136518","ACTL6A"
"ENSG00000136521","NDUFB5"
"ENSG00000136522","MRPL47"
"ENSG00000136527","TRA2B"
"ENSG00000136536","MARCHF7"
"ENSG00000136560","TANK"
"ENSG00000136628","EPRS1"
"ENSG00000136631","VPS45"
"ENSG00000136636","KCTD3"
"ENSG00000136643","RPS6KC1"
"ENSG00000136709","WDR33"
"ENSG00000136715","SAP130"
"ENSG00000136717","BIN1"
"ENSG00000136731","UGGT1"
"ENSG00000136738","STAM"
"ENSG00000136754","ABI1"
"ENSG00000136758","YME1L1"
"ENSG00000136770","DNAJC1"
"ENSG00000136783","NIPSNAP3A"
"ENSG00000136807","CDK9"
"ENSG00000136813","ECPAS"
"ENSG00000136816","TOR1B"
"ENSG00000136819","C9orf78"
"ENSG00000136824","SMC2"
"ENSG00000136827","TOR1A"
"ENSG00000136861","CDK5RAP2"
"ENSG00000136870","ZNF189"
"ENSG00000136874","STX17"
"ENSG00000136875","PRPF4"
"ENSG00000136878","USP20"
"ENSG00000136888","ATP6V1G1"
"ENSG00000136891","TEX10"
"ENSG00000136908","DPM2"
"ENSG00000136930","PSMB7"
"ENSG00000136932","TRMO"
"ENSG00000136933","RABEPK"
"ENSG00000136935","GOLGA1"
"ENSG00000136936","XPA"
"ENSG00000136937","NCBP1"
"ENSG00000136938","ANP32B"
"ENSG00000137038","DMAC1"
"ENSG00000137055","PLAA"
"ENSG00000137070","IL11RA"
"ENSG00000137073","UBAP2"
"ENSG00000137074","APTX"
"ENSG00000137075","RNF38"
"ENSG00000137076","TLN1"
"ENSG00000137106","GRHPR"
"ENSG00000137133","HINT2"
"ENSG00000137161","CNPY3"
"ENSG00000137168","PPIL1"
"ENSG00000137171","KLC4"
"ENSG00000137177","KIF13A"
"ENSG00000137193","PIM1"
"ENSG00000137198","GMPR"
"ENSG00000137200","CMTR1"
"ENSG00000137207","YIPF3"
"ENSG00000137216","TMEM63B"
"ENSG00000137275","RIPK1"
"ENSG00000137288","UQCC2"
"ENSG00000137312","FLOT1"
"ENSG00000137337","MDC1"
"ENSG00000137343","ATAT1"
"ENSG00000137409","MTCH1"
"ENSG00000137411","VARS2"
"ENSG00000137478","FCHSD2"
"ENSG00000137486","ARRB1"
"ENSG00000137492","THAP12"
"ENSG00000137494","ANKRD42"
"ENSG00000137496","IL18BP"
"ENSG00000137497","NUMA1"
"ENSG00000137500","CCDC90B"
"ENSG00000137502","RAB30"
"ENSG00000137509","PRCP"
"ENSG00000137513","NARS2"
"ENSG00000137547","MRPL15"
"ENSG00000137563","GGH"
"ENSG00000137574","TGS1"
"ENSG00000137575","SDCBP"
"ENSG00000137601","NEK1"
"ENSG00000137656","BUD13"
"ENSG00000137692","DCUN1D5"
"ENSG00000137700","SLC37A4"
"ENSG00000137710","RDX"
"ENSG00000137713","PPP2R1B"
"ENSG00000137714","FDX1"
"ENSG00000137764","MAP2K5"
"ENSG00000137767","SQOR"
"ENSG00000137770","CTDSPL2"
"ENSG00000137776","SLTM"
"ENSG00000137806","NDUFAF1"
"ENSG00000137814","HAUS2"
"ENSG00000137815","RTF1"
"ENSG00000137817","PARP6"
"ENSG00000137822","TUBGCP4"
"ENSG00000137831","UACA"
"ENSG00000137842","TMEM62"
"ENSG00000137845","ADAM10"
"ENSG00000137871","ZNF280D"
"ENSG00000137944","KYAT3"
"ENSG00000137947","GTF2B"
"ENSG00000137955","RABGGTB"
"ENSG00000137959","IFI44L"
"ENSG00000137992","DBT"
"ENSG00000137996","RTCA"
"ENSG00000138002","IFT172"
"ENSG00000138029","HADHB"
"ENSG00000138032","PPM1B"
"ENSG00000138035","PNPT1"
"ENSG00000138050","THUMPD2"
"ENSG00000138069","RAB1A"
"ENSG00000138071","ACTR2"
"ENSG00000138073","PREB"
"ENSG00000138074","SLC5A6"
"ENSG00000138078","PREPL"
"ENSG00000138081","FBXO11"
"ENSG00000138085","ATRAID"
"ENSG00000138095","LRPPRC"
"ENSG00000138107","ACTR1A"
"ENSG00000138138","ATAD1"
"ENSG00000138190","EXOC6"
"ENSG00000138246","DNAJC13"
"ENSG00000138279","ANXA7"
"ENSG00000138286","FAM149B1"
"ENSG00000138303","ASCC1"
"ENSG00000138326","RPS24"
"ENSG00000138363","ATIC"
"ENSG00000138375","SMARCAL1"
"ENSG00000138381","ASNSD1"
"ENSG00000138382","METTL5"
"ENSG00000138385","SSB"
"ENSG00000138386","NAB1"
"ENSG00000138399","FASTKD1"
"ENSG00000138413","IDH1"
"ENSG00000138430","OLA1"
"ENSG00000138434","ITPRID2"
"ENSG00000138442","WDR12"
"ENSG00000138443","ABI2"
"ENSG00000138448","ITGAV"
"ENSG00000138459","SLC35A5"
"ENSG00000138463","SLC49A4"
"ENSG00000138468","SENP7"
"ENSG00000138495","COX17"
"ENSG00000138496","PARP9"
"ENSG00000138593","SECISBP2L"
"ENSG00000138594","TMOD3"
"ENSG00000138604","GLCE"
"ENSG00000138613","APH1B"
"ENSG00000138614","INTS14"
"ENSG00000138621","PPCDC"
"ENSG00000138640","FAM13A"
"ENSG00000138641","HERC3"
"ENSG00000138663","COPS4"
"ENSG00000138668","HNRNPD"
"ENSG00000138674","SEC31A"
"ENSG00000138686","BBS7"
"ENSG00000138688","BLTP1"
"ENSG00000138698","RAP1GDS1"
"ENSG00000138709","LARP1B"
"ENSG00000138744","NAAA"
"ENSG00000138750","NUP54"
"ENSG00000138756","BMP2K"
"ENSG00000138757","G3BP2"
"ENSG00000138758","SEPTIN11"
"ENSG00000138760","SCARB2"
"ENSG00000138764","CCNG2"
"ENSG00000138768","USO1"
"ENSG00000138777","PPA2"
"ENSG00000138785","INTS12"
"ENSG00000138794","CASP6"
"ENSG00000138796","HADH"
"ENSG00000138801","PAPSS1"
"ENSG00000138802","SEC24B"
"ENSG00000138814","PPP3CA"
"ENSG00000138835","RGS3"
"ENSG00000138942","RNF185"
"ENSG00000139112","GABARAPL1"
"ENSG00000139117","CPNE8"
"ENSG00000139131","YARS2"
"ENSG00000139154","AEBP2"
"ENSG00000139163","ETNK1"
"ENSG00000139168","ZCRB1"
"ENSG00000139180","NDUFA9"
"ENSG00000139197","PEX5"
"ENSG00000139218","SCAF11"
"ENSG00000139233","LLPH"
"ENSG00000139266","MARCHF9"
"ENSG00000139291","TMEM19"
"ENSG00000139323","POC1B"
"ENSG00000139324","TMTC3"
"ENSG00000139428","MMAB"
"ENSG00000139436","GIT2"
"ENSG00000139437","TCHP"
"ENSG00000139496","NUP58"
"ENSG00000139505","MTMR6"
"ENSG00000139546","TARBP2"
"ENSG00000139579","NABP2"
"ENSG00000139597","N4BP2L1"
"ENSG00000139613","SMARCC2"
"ENSG00000139620","KANSL2"
"ENSG00000139624","CERS5"
"ENSG00000139631","CSAD"
"ENSG00000139636","LMBR1L"
"ENSG00000139637","MYG1"
"ENSG00000139641","ESYT1"
"ENSG00000139644","TMBIM6"
"ENSG00000139651","ZNF740"
"ENSG00000139679","LPAR6"
"ENSG00000139684","ESD"
"ENSG00000139687","RB1"
"ENSG00000139697","SBNO1"
"ENSG00000139719","VPS33A"
"ENSG00000139722","VPS37B"
"ENSG00000139746","RBM26"
"ENSG00000139793","MBNL2"
"ENSG00000139842","CUL4A"
"ENSG00000139921","TMX1"
"ENSG00000139990","DCAF5"
"ENSG00000140006","WDR89"
"ENSG00000140105","WARS1"
"ENSG00000140153","WDR20"
"ENSG00000140157","NIPA2"
"ENSG00000140199","SLC12A6"
"ENSG00000140259","MFAP1"
"ENSG00000140263","SORD"
"ENSG00000140265","ZSCAN29"
"ENSG00000140280","LYSMD2"
"ENSG00000140299","BNIP2"
"ENSG00000140319","SRP14"
"ENSG00000140320","BAHD1"
"ENSG00000140350","ANP32A"
"ENSG00000140367","UBE2Q2"
"ENSG00000140374","ETFA"
"ENSG00000140391","TSPAN3"
"ENSG00000140395","SKIC8"
"ENSG00000140396","NCOA2"
"ENSG00000140398","NEIL1"
"ENSG00000140400","MAN2C1"
"ENSG00000140455","USP3"
"ENSG00000140463","BBS4"
"ENSG00000140471","LINS1"
"ENSG00000140474","ULK3"
"ENSG00000140497","SCAMP2"
"ENSG00000140521","POLG"
"ENSG00000140526","ABHD2"
"ENSG00000140543","DET1"
"ENSG00000140553","UNC45A"
"ENSG00000140575","IQGAP1"
"ENSG00000140598","EFL1"
"ENSG00000140632","GLYR1"
"ENSG00000140688","RUSF1"
"ENSG00000140694","PARN"
"ENSG00000140718","FTO"
"ENSG00000140740","UQCRC2"
"ENSG00000140750","ARHGAP17"
"ENSG00000140829","DHX38"
"ENSG00000140830","TXNL4B"
"ENSG00000140931","CMTM3"
"ENSG00000140941","MAP1LC3B"
"ENSG00000140943","MBTPS1"
"ENSG00000140948","ZCCHC14"
"ENSG00000140990","NDUFB10"
"ENSG00000140992","PDPK1"
"ENSG00000141002","TCF25"
"ENSG00000141027","NCOR1"
"ENSG00000141034","GID4"
"ENSG00000141076","UTP4"
"ENSG00000141101","NOB1"
"ENSG00000141127","PRPSAP2"
"ENSG00000141179","PCTP"
"ENSG00000141219","MTNAP1"
"ENSG00000141232","TOB1"
"ENSG00000141252","VPS53"
"ENSG00000141279","NPEPPS"
"ENSG00000141295","SCRN2"
"ENSG00000141349","G6PC3"
"ENSG00000141367","CLTC"
"ENSG00000141376","BCAS3"
"ENSG00000141378","PTRH2"
"ENSG00000141380","SS18"
"ENSG00000141385","AFG3L2"
"ENSG00000141424","SLC39A6"
"ENSG00000141425","RPRD1A"
"ENSG00000141428","C18orf21"
"ENSG00000141429","GALNT1"
"ENSG00000141446","ESCO1"
"ENSG00000141452","RMC1"
"ENSG00000141456","PELP1"
"ENSG00000141458","NPC1"
"ENSG00000141480","ARRB2"
"ENSG00000141499","WRAP53"
"ENSG00000141503","MINK1"
"ENSG00000141522","ARHGDIA"
"ENSG00000141543","EIF4A3"
"ENSG00000141551","CSNK1D"
"ENSG00000141556","TBCD"
"ENSG00000141560","FN3KRP"
"ENSG00000141562","NARF"
"ENSG00000141568","FOXK2"
"ENSG00000141580","WDR45B"
"ENSG00000141642","ELAC1"
"ENSG00000141644","MBD1"
"ENSG00000141646","SMAD4"
"ENSG00000141698","NT5C3B"
"ENSG00000141699","RETREG3"
"ENSG00000141741","MIEN1"
"ENSG00000141753","IGFBP4"
"ENSG00000141867","BRD4"
"ENSG00000141873","SLC39A3"
"ENSG00000141959","PFKL"
"ENSG00000142002","DPP9"
"ENSG00000142166","IFNAR1"
"ENSG00000142168","SOD1"
"ENSG00000142186","SCYL1"
"ENSG00000142188","TMEM50B"
"ENSG00000142192","APP"
"ENSG00000142208","AKT1"
"ENSG00000142230","SAE1"
"ENSG00000142453","CARM1"
"ENSG00000142541","RPL13A"
"ENSG00000142655","PEX14"
"ENSG00000142657","PGD"
"ENSG00000142669","SH3BGRL3"
"ENSG00000142687","KIAA0319L"
"ENSG00000142751","GPN2"
"ENSG00000142784","WDTC1"
"ENSG00000142856","ITGB3BP"
"ENSG00000142864","SERBP1"
"ENSG00000142867","BCL10"
"ENSG00000142892","PIGK"
"ENSG00000143013","LMO4"
"ENSG00000143033","MTF2"
"ENSG00000143093","STRIP1"
"ENSG00000143106","PSMA5"
"ENSG00000143149","ALDH9A1"
"ENSG00000143153","ATP1B1"
"ENSG00000143155","TIPRL"
"ENSG00000143156","NME7"
"ENSG00000143157","POGK"
"ENSG00000143164","DCAF6"
"ENSG00000143179","UCK2"
"ENSG00000143183","TMCO1"
"ENSG00000143198","MGST3"
"ENSG00000143207","COP1"
"ENSG00000143224","PPOX"
"ENSG00000143248","RGS5"
"ENSG00000143256","PFDN2"
"ENSG00000143258","USP21"
"ENSG00000143294","PRCC"
"ENSG00000143303","METTL25B"
"ENSG00000143314","MRPL24"
"ENSG00000143319","ISG20L2"
"ENSG00000143321","HDGF"
"ENSG00000143324","XPR1"
"ENSG00000143337","TOR1AIP1"
"ENSG00000143344","RGL1"
"ENSG00000143353","LYPLAL1"
"ENSG00000143368","SF3B4"
"ENSG00000143369","ECM1"
"ENSG00000143374","TARS2"
"ENSG00000143376","SNX27"
"ENSG00000143379","SETDB1"
"ENSG00000143384","MCL1"
"ENSG00000143387","CTSK"
"ENSG00000143390","RFX5"
"ENSG00000143393","PI4KB"
"ENSG00000143398","PIP5K1A"
"ENSG00000143409","MINDY1"
"ENSG00000143418","CERS2"
"ENSG00000143420","ENSA"
"ENSG00000143436","MRPL9"
"ENSG00000143437","ARNT"
"ENSG00000143442","POGZ"
"ENSG00000143486","EIF2D"
"ENSG00000143493","INTS7"
"ENSG00000143499","SMYD2"
"ENSG00000143514","TP53BP2"
"ENSG00000143537","ADAM15"
"ENSG00000143543","JTB"
"ENSG00000143545","RAB13"
"ENSG00000143575","HAX1"
"ENSG00000143612","C1orf43"
"ENSG00000143621","ILF2"
"ENSG00000143624","INTS3"
"ENSG00000143633","C1orf131"
"ENSG00000143641","GALNT2"
"ENSG00000143643","TTC13"
"ENSG00000143653","SCCPDH"
"ENSG00000143740","SNAP47"
"ENSG00000143748","NVL"
"ENSG00000143751","SDE2"
"ENSG00000143753","DEGS1"
"ENSG00000143761","ARF1"
"ENSG00000143771","CNIH4"
"ENSG00000143774","GUK1"
"ENSG00000143799","PARP1"
"ENSG00000143801","PSEN2"
"ENSG00000143811","PYCR2"
"ENSG00000143815","LBR"
"ENSG00000143819","EPHX1"
"ENSG00000143862","ARL8A"
"ENSG00000143870","PDIA6"
"ENSG00000143889","HNRNPLL"
"ENSG00000143891","GALM"
"ENSG00000143919","CAMKMT"
"ENSG00000143951","WDPCP"
"ENSG00000143952","VPS54"
"ENSG00000143971","ETAA1"
"ENSG00000144021","CIAO1"
"ENSG00000144028","SNRNP200"
"ENSG00000144029","MRPS5"
"ENSG00000144036","EXOC6B"
"ENSG00000144043","TEX261"
"ENSG00000144048","DUSP11"
"ENSG00000144118","RALB"
"ENSG00000144136","SLC20A1"
"ENSG00000144161","ZC3H8"
"ENSG00000144182","LIPT1"
"ENSG00000144224","UBXN4"
"ENSG00000144231","POLR2D"
"ENSG00000144283","PKP4"
"ENSG00000144306","SCRN3"
"ENSG00000144320","LNPK"
"ENSG00000144357","UBR3"
"ENSG00000144401","METTL21A"
"ENSG00000144445","KANSL1L"
"ENSG00000144455","SUMF1"
"ENSG00000144468","RHBDD1"
"ENSG00000144524","COPS7B"
"ENSG00000144535","DIS3L2"
"ENSG00000144559","TAMM41"
"ENSG00000144560","VGLL4"
"ENSG00000144566","RAB5A"
"ENSG00000144567","RETREG2"
"ENSG00000144579","CTDSP1"
"ENSG00000144591","GMPPA"
"ENSG00000144635","DYNC1LI1"
"ENSG00000144659","SLC25A38"
"ENSG00000144674","GOLGA4"
"ENSG00000144736","SHQ1"
"ENSG00000144741","SLC25A26"
"ENSG00000144744","UBA3"
"ENSG00000144746","ARL6IP5"
"ENSG00000144747","TMF1"
"ENSG00000144815","NXPE3"
"ENSG00000144827","ABHD10"
"ENSG00000144840","RABL3"
"ENSG00000144848","ATG3"
"ENSG00000144867","SRPRB"
"ENSG00000144895","EIF2A"
"ENSG00000144909","OSBPL11"
"ENSG00000145016","RUBCN"
"ENSG00000145020","AMT"
"ENSG00000145022","TCTA"
"ENSG00000145029","NICN1"
"ENSG00000145050","MANF"
"ENSG00000145191","EIF2B5"
"ENSG00000145220","LYAR"
"ENSG00000145241","CENPC"
"ENSG00000145246","ATP10D"
"ENSG00000145247","OCIAD2"
"ENSG00000145293","ENOPH1"
"ENSG00000145348","TBCK"
"ENSG00000145388","METTL14"
"ENSG00000145390","USP53"
"ENSG00000145391","SETD7"
"ENSG00000145439","CBR4"
"ENSG00000145476","CYP4V2"
"ENSG00000145494","NDUFS6"
"ENSG00000145495","MARCHF6"
"ENSG00000145632","PLK2"
"ENSG00000145675","PIK3R1"
"ENSG00000145687","SSBP2"
"ENSG00000145715","RASA1"
"ENSG00000145723","GIN1"
"ENSG00000145725","PPIP5K2"
"ENSG00000145730","PAM"
"ENSG00000145740","SLC30A5"
"ENSG00000145743","FBXL17"
"ENSG00000145781","COMMD10"
"ENSG00000145817","YIPF5"
"ENSG00000145819","ARHGAP26"
"ENSG00000145833","DDX46"
"ENSG00000145860","RNF145"
"ENSG00000145868","FBXO38"
"ENSG00000145901","TNIP1"
"ENSG00000145907","G3BP1"
"ENSG00000145912","NHP2"
"ENSG00000145916","RMND5B"
"ENSG00000145919","BOD1"
"ENSG00000145979","TBC1D7"
"ENSG00000145982","FARS2"
"ENSG00000145996","CDKAL1"
"ENSG00000146063","TRIM41"
"ENSG00000146067","FAM193B"
"ENSG00000146085","MMUT"
"ENSG00000146223","RPL7L1"
"ENSG00000146232","NFKBIE"
"ENSG00000146281","PM20D2"
"ENSG00000146282","RARS2"
"ENSG00000146409","SLC18B1"
"ENSG00000146414","SHPRH"
"ENSG00000146416","AIG1"
"ENSG00000146425","DYNLT1"
"ENSG00000146433","TMEM181"
"ENSG00000146457","WTAP"
"ENSG00000146463","ZMYM4"
"ENSG00000146476","ARMT1"
"ENSG00000146576","INTS15"
"ENSG00000146701","MDH2"
"ENSG00000146729","NIPSNAP2"
"ENSG00000146731","CCT6A"
"ENSG00000146733","PSPH"
"ENSG00000146802","TMEM168"
"ENSG00000146826","TRAPPC14"
"ENSG00000146833","TRIM4"
"ENSG00000146834","MEPCE"
"ENSG00000146872","TLK2"
"ENSG00000146918","NCAPG2"
"ENSG00000146963","LUC7L2"
"ENSG00000147010","SH3KBP1"
"ENSG00000147044","CASK"
"ENSG00000147050","KDM6A"
"ENSG00000147065","MSN"
"ENSG00000147099","HDAC8"
"ENSG00000147121","KRBOX4"
"ENSG00000147123","NDUFB11"
"ENSG00000147130","ZMYM3"
"ENSG00000147133","TAF1"
"ENSG00000147155","EBP"
"ENSG00000147162","OGT"
"ENSG00000147164","SNX12"
"ENSG00000147224","PRPS1"
"ENSG00000147274","RBMX"
"ENSG00000147316","MCPH1"
"ENSG00000147364","FBXO25"
"ENSG00000147383","NSDHL"
"ENSG00000147416","ATP6V1B2"
"ENSG00000147439","BIN3"
"ENSG00000147457","CHMP7"
"ENSG00000147471","PLPBP"
"ENSG00000147475","ERLIN2"
"ENSG00000147526","TACC1"
"ENSG00000147533","GOLGA7"
"ENSG00000147535","PLPP5"
"ENSG00000147548","NSD3"
"ENSG00000147601","TERF1"
"ENSG00000147649","MTDH"
"ENSG00000147654","EBAG9"
"ENSG00000147677","EIF3H"
"ENSG00000147687","TATDN1"
"ENSG00000147789","ZNF7"
"ENSG00000147853","AK3"
"ENSG00000147854","UHRF2"
"ENSG00000147894","C9orf72"
"ENSG00000147905","ZCCHC7"
"ENSG00000147912","FBXO10"
"ENSG00000147955","SIGMAR1"
"ENSG00000148019","CEP78"
"ENSG00000148090","AUH"
"ENSG00000148110","MFSD14B"
"ENSG00000148120","AOPEP"
"ENSG00000148154","UGCG"
"ENSG00000148175","STOM"
"ENSG00000148180","GSN"
"ENSG00000148187","MRRF"
"ENSG00000148218","ALAD"
"ENSG00000148248","SURF4"
"ENSG00000148290","SURF1"
"ENSG00000148291","SURF2"
"ENSG00000148300","REXO4"
"ENSG00000148303","RPL7A"
"ENSG00000148308","GTF3C5"
"ENSG00000148335","NTMT1"
"ENSG00000148337","CIZ1"
"ENSG00000148341","SH3GLB2"
"ENSG00000148358","GPR107"
"ENSG00000148396","SEC16A"
"ENSG00000148459","PDSS1"
"ENSG00000148481","MINDY3"
"ENSG00000148484","RSU1"
"ENSG00000148606","POLR3A"
"ENSG00000148634","HERC4"
"ENSG00000148660","CAMK2G"
"ENSG00000148688","RPP30"
"ENSG00000148690","FRA10AC1"
"ENSG00000148700","ADD3"
"ENSG00000148719","DNAJB12"
"ENSG00000148834","GSTO1"
"ENSG00000148840","PPRC1"
"ENSG00000148843","PDCD11"
"ENSG00000148925","BTBD10"
"ENSG00000148985","PGAP2"
"ENSG00000149084","HSD17B12"
"ENSG00000149089","APIP"
"ENSG00000149091","DGKZ"
"ENSG00000149100","EIF3M"
"ENSG00000149136","SSRP1"
"ENSG00000149179","CSTPP1"
"ENSG00000149182","ARFGAP2"
"ENSG00000149187","CELF1"
"ENSG00000149196","HIKESHI"
"ENSG00000149218","ENDOD1"
"ENSG00000149231","CCDC82"
"ENSG00000149262","INTS4"
"ENSG00000149269","PAK1"
"ENSG00000149292","TTC12"
"ENSG00000149308","NPAT"
"ENSG00000149313","AASDHPPT"
"ENSG00000149357","LAMTOR1"
"ENSG00000149428","HYOU1"
"ENSG00000149474","KAT14"
"ENSG00000149480","MTA2"
"ENSG00000149483","TMEM138"
"ENSG00000149485","FADS1"
"ENSG00000149499","EML3"
"ENSG00000149532","CPSF7"
"ENSG00000149541","B3GAT3"
"ENSG00000149547","EI24"
"ENSG00000149577","SIDT2"
"ENSG00000149591","TAGLN"
"ENSG00000149600","COMMD7"
"ENSG00000149636","DSN1"
"ENSG00000149657","LSM14B"
"ENSG00000149658","YTHDF1"
"ENSG00000149716","LTO1"
"ENSG00000149743","TRPT1"
"ENSG00000149761","NUDT22"
"ENSG00000149792","MRPL49"
"ENSG00000149806","FAU"
"ENSG00000149809","TM7SF2"
"ENSG00000149823","VPS51"
"ENSG00000149923","PPP4C"
"ENSG00000149929","HIRIP3"
"ENSG00000149930","TAOK2"
"ENSG00000149932","TMEM219"
"ENSG00000150093","ITGB1"
"ENSG00000150316","CWC15"
"ENSG00000150403","TMCO3"
"ENSG00000150433","TMEM218"
"ENSG00000150459","SAP18"
"ENSG00000150593","PDCD4"
"ENSG00000150753","CCT5"
"ENSG00000150768","DLAT"
"ENSG00000150776","NKAPD1"
"ENSG00000150787","PTS"
"ENSG00000150867","PIP4K2A"
"ENSG00000150938","CRIM1"
"ENSG00000150977","RILPL2"
"ENSG00000151065","DCP1B"
"ENSG00000151092","NGLY1"
"ENSG00000151093","OXSM"
"ENSG00000151131","NOPCHAP1"
"ENSG00000151148","UBE3B"
"ENSG00000151239","TWF1"
"ENSG00000151287","TEX30"
"ENSG00000151292","CSNK1G3"
"ENSG00000151304","SRFBP1"
"ENSG00000151332","MBIP"
"ENSG00000151348","EXT2"
"ENSG00000151353","TMEM18"
"ENSG00000151366","NDUFC2"
"ENSG00000151414","NEK7"
"ENSG00000151445","VIPAS39"
"ENSG00000151461","UPF2"
"ENSG00000151465","CDC123"
"ENSG00000151466","SCLT1"
"ENSG00000151491","EPS8"
"ENSG00000151498","ACAD8"
"ENSG00000151500","THYN1"
"ENSG00000151502","VPS26B"
"ENSG00000151503","NCAPD3"
"ENSG00000151532","VTI1A"
"ENSG00000151552","QDPR"
"ENSG00000151576","QTRT2"
"ENSG00000151611","MMAA"
"ENSG00000151657","KIN"
"ENSG00000151665","PIGF"
"ENSG00000151689","INPP1"
"ENSG00000151690","MFSD6"
"ENSG00000151694","ADAM17"
"ENSG00000151726","ACSL1"
"ENSG00000151729","SLC25A4"
"ENSG00000151748","SAV1"
"ENSG00000151779","NBAS"
"ENSG00000151806","GUF1"
"ENSG00000151876","FBXO4"
"ENSG00000151881","TMEM267"
"ENSG00000151883","PARP8"
"ENSG00000151893","CACUL1"
"ENSG00000151914","DST"
"ENSG00000151923","TIAL1"
"ENSG00000151929","BAG3"
"ENSG00000152061","RABGAP1L"
"ENSG00000152133","GPATCH11"
"ENSG00000152147","GEMIN6"
"ENSG00000152193","OBI1"
"ENSG00000152234","ATP5F1A"
"ENSG00000152242","ARK2N"
"ENSG00000152291","TGOLN2"
"ENSG00000152348","ATG10"
"ENSG00000152359","POC5"
"ENSG00000152382","TADA1"
"ENSG00000152404","CWF19L2"
"ENSG00000152422","XRCC4"
"ENSG00000152492","CCDC50"
"ENSG00000152520","PAN3"
"ENSG00000152556","PFKM"
"ENSG00000152558","TMEM123"
"ENSG00000152583","SPARCL1"
"ENSG00000152620","NADK2"
"ENSG00000152642","GPD1L"
"ENSG00000152683","SLC30A6"
"ENSG00000152689","RASGRP3"
"ENSG00000152700","SAR1B"
"ENSG00000152749","GPR180"
"ENSG00000152778","IFIT5"
"ENSG00000152795","HNRNPDL"
"ENSG00000152904","GGPS1"
"ENSG00000152942","RAD17"
"ENSG00000152944","MED21"
"ENSG00000153015","CWC27"
"ENSG00000153029","MR1"
"ENSG00000153037","SRP19"
"ENSG00000153046","CDYL"
"ENSG00000153066","TXNDC11"
"ENSG00000153107","ANAPC1"
"ENSG00000153147","SMARCA5"
"ENSG00000153187","HNRNPU"
"ENSG00000153201","RANBP2"
"ENSG00000153207","AHCTF1"
"ENSG00000153310","CYRIB"
"ENSG00000153317","ASAP1"
"ENSG00000153339","TRAPPC8"
"ENSG00000153485","LYSET"
"ENSG00000153560","UBP1"
"ENSG00000153561","RMND5A"
"ENSG00000153574","RPIA"
"ENSG00000153774","CFDP1"
"ENSG00000153786","ZDHHC7"
"ENSG00000153815","CMIP"
"ENSG00000153827","TRIP12"
"ENSG00000153879","CEBPG"
"ENSG00000153914","SREK1"
"ENSG00000153922","CHD1"
"ENSG00000153936","HS2ST1"
"ENSG00000153944","MSI2"
"ENSG00000153975","ZUP1"
"ENSG00000153989","NUS1"
"ENSG00000154001","PPP2R5E"
"ENSG00000154059","IMPACT"
"ENSG00000154079","SDHAF4"
"ENSG00000154122","ANKH"
"ENSG00000154124","OTULIN"
"ENSG00000154144","TBRG1"
"ENSG00000154153","RETREG1"
"ENSG00000154174","TOMM70"
"ENSG00000154217","PITPNC1"
"ENSG00000154222","CC2D1B"
"ENSG00000154229","PRKCA"
"ENSG00000154305","MIA3"
"ENSG00000154473","BUB3"
"ENSG00000154511","DIPK1A"
"ENSG00000154582","ELOC"
"ENSG00000154640","BTG3"
"ENSG00000154719","MRPL39"
"ENSG00000154723","ATP5PF"
"ENSG00000154727","GABPA"
"ENSG00000154743","TSEN2"
"ENSG00000154767","XPC"
"ENSG00000154781","CCDC174"
"ENSG00000154803","FLCN"
"ENSG00000154813","DPH3"
"ENSG00000154814","OXNAD1"
"ENSG00000154832","CXXC1"
"ENSG00000154845","PPP4R1"
"ENSG00000154889","MPPE1"
"ENSG00000154945","ANKRD40"
